Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
145,tt0048424,2014-04-07,2014-04-07,,The Night of the Hunter,https://www.imdb.com/title/tt0048424/,movie,8.0,92,1955,"Crime, Drama, Film-Noir, Thriller",74021,1955-07-26,Charles Laughton
146,tt0091763,2014-04-07,2014-04-07,,Platoon,https://www.imdb.com/title/tt0091763/,movie,8.1,120,1986,"Drama, War",345231,1986-12-19,Oliver Stone
147,tt0085334,2014-04-07,2014-04-07,,A Christmas Story,https://www.imdb.com/title/tt0085334/,movie,8.0,94,1983,"Comedy, Family",121260,1983-11-18,Bob Clark
148,tt0020629,2014-04-07,2014-04-07,,All Quiet on the Western Front,https://www.imdb.com/title/tt0020629/,movie,8.1,136,1930,"Drama, War",52740,1930-04-21,Lewis Milestone
149,tt0126029,2014-04-07,2014-04-07,,Shrek,https://www.imdb.com/title/tt0126029/,movie,7.9,90,2001,"Animation, Adventure, Comedy, Family, Fantasy",548471,2001-04-22,"Vicky Jenson, Andrew Adamson"
150,tt0054997,2014-04-07,2014-04-07,,The Hustler,https://www.imdb.com/title/tt0054997/,movie,8.0,134,1961,"Drama, Sport",69673,1961-09-25,Robert Rossen
151,tt0015864,2014-04-07,2014-04-07,,The Gold Rush,https://www.imdb.com/title/tt0015864/,movie,8.2,95,1925,"Adventure, Comedy, Drama, Family",87524,1925-06-26,Charles Chaplin
152,tt0065214,2014-04-07,2014-04-07,,The Wild Bunch,https://www.imdb.com/title/tt0065214/,movie,8.0,135,1969,"Action, Adventure, Western",70877,1969-06-18,Sam Peckinpah
153,tt0036613,2014-04-07,2014-04-07,,Arsenic and Old Lace,https://www.imdb.com/title/tt0036613/,movie,8.0,118,1944,"Comedy, Crime, Thriller",60804,1944-09-01,Frank Capra
154,tt0166896,2014-04-07,2014-04-07,,The Straight Story,https://www.imdb.com/title/tt0166896/,movie,8.0,112,1999,"Biography, Drama",73348,1999-05-21,David Lynch
155,tt0097576,2014-04-07,2014-04-07,,Indiana Jones and the Last Crusade,https://www.imdb.com/title/tt0097576/,movie,8.2,127,1989,"Action, Adventure, Fantasy",619415,1989-05-24,Steven Spielberg
156,tt0015648,2014-04-07,2014-04-07,,Bronenosets Potemkin,https://www.imdb.com/title/tt0015648/,movie,8.0,75,1925,"Drama, History",47241,1925-12-24,Sergei M. Eisenstein
157,tt0053198,2014-04-07,2014-04-07,,Les quatre cents coups,https://www.imdb.com/title/tt0053198/,movie,8.1,99,1959,"Crime, Drama",90049,1959-05-04,François Truffaut
158,tt0072431,2014-04-07,2014-04-07,,Young Frankenstein,https://www.imdb.com/title/tt0072431/,movie,8.0,106,1974,Comedy,131284,1974-12-15,Mel Brooks
159,tt0079470,2014-04-07,2014-04-07,,Life of Brian,https://www.imdb.com/title/tt0079470/,movie,8.1,94,1979,Comedy,327374,1979-08-17,Terry Jones
160,tt0095016,2014-04-07,2014-04-07,,Die Hard,https://www.imdb.com/title/tt0095016/,movie,8.2,132,1988,"Action, Thriller",706811,1988-07-12,John McTiernan
161,tt0276919,2014-04-07,2014-04-07,,Dogville,https://www.imdb.com/title/tt0276919/,movie,8.0,178,2003,"Crime, Drama",123836,2003-05-19,Lars von Trier
162,tt0028950,2014-04-07,2014-04-07,,La grande illusion,https://www.imdb.com/title/tt0028950/,movie,8.1,113,1937,"Drama, War",30592,1937-06-04,Jean Renoir
163,tt0029843,2014-04-07,2014-04-07,,The Adventures of Robin Hood,https://www.imdb.com/title/tt0029843/,movie,8.0,102,1938,"Action, Adventure, Romance",43256,1938-05-12,"Michael Curtiz, William Keighley"
164,tt0335266,2014-04-07,2014-04-07,,Lost in Translation,https://www.imdb.com/title/tt0335266/,movie,7.8,102,2003,Drama,367975,2003-08-29,Sofia Coppola
165,tt0032599,2014-04-07,2014-04-07,,His Girl Friday,https://www.imdb.com/title/tt0032599/,movie,8.0,92,1940,"Comedy, Drama, Romance",47641,1940-01-11,Howard Hawks
166,tt0095327,2014-04-07,2014-04-07,,Hotaru no haka,https://www.imdb.com/title/tt0095327/,movie,8.5,89,1988,"Animation, Drama, War",189103,1988-04-16,Isao Takahata
167,tt0333766,2014-04-07,2014-04-07,,Garden State,https://www.imdb.com/title/tt0333766/,movie,7.5,102,2004,"Comedy, Drama, Romance",200059,2004-01-16,Zach Braff
168,tt0056217,2014-04-07,2014-04-07,,The Man Who Shot Liberty Valance,https://www.imdb.com/title/tt0056217/,movie,8.1,123,1962,"Drama, Western",61509,1962-04-13,John Ford
169,tt0051201,2014-04-07,2014-04-07,,Witness for the Prosecution,https://www.imdb.com/title/tt0051201/,movie,8.4,116,1957,"Crime, Drama, Mystery, Thriller",88541,1957-12-17,Billy Wilder
170,tt0054331,2014-04-07,2014-04-07,,Spartacus,https://www.imdb.com/title/tt0054331/,movie,7.9,197,1960,"Adventure, Biography, Drama, History, War",111412,1960-10-06,Stanley Kubrick
171,tt0044741,2014-04-07,2014-04-07,,Ikiru,https://www.imdb.com/title/tt0044741/,movie,8.3,143,1952,Drama,57201,1952-10-09,Akira Kurosawa
172,tt0046250,2014-04-07,2014-04-07,,Roman Holiday,https://www.imdb.com/title/tt0046250/,movie,8.1,118,1953,"Comedy, Romance",115744,1953-08-20,William Wyler
173,tt0154420,2014-04-07,2014-04-07,,Festen,https://www.imdb.com/title/tt0154420/,movie,8.1,105,1998,Drama,72464,1998-05-31,Thomas Vinterberg
174,tt0172495,2014-04-07,2014-04-07,,Gladiator,https://www.imdb.com/title/tt0172495/,movie,8.5,155,2000,"Action, Adventure, Drama",1182779,2000-05-01,Ridley Scott
175,tt0043456,2014-04-07,2014-04-07,,The Day the Earth Stood Still,https://www.imdb.com/title/tt0043456/,movie,7.8,92,1951,"Drama, Sci-Fi",71321,1951-09-18,Robert Wise
176,tt0056923,2014-04-07,2014-04-07,,Charade,https://www.imdb.com/title/tt0056923/,movie,8.0,113,1963,"Comedy, Mystery, Romance, Thriller",58758,1963-12-05,Stanley Donen
177,tt0117666,2014-04-07,2014-04-07,,Sling Blade,https://www.imdb.com/title/tt0117666/,movie,8.0,135,1996,Drama,80529,1996-08-30,Billy Bob Thornton
178,tt0071360,2014-04-07,2014-04-07,,The Conversation,https://www.imdb.com/title/tt0071360/,movie,7.9,113,1974,"Drama, Mystery, Thriller",85866,1974-04-07,Francis Ford Coppola
179,tt0175880,2014-04-07,2014-04-07,,Magnolia,https://www.imdb.com/title/tt0175880/,movie,8.0,188,1999,Drama,266525,1999-12-08,Paul Thomas Anderson
180,tt0044081,2014-04-07,2014-04-07,,A Streetcar Named Desire,https://www.imdb.com/title/tt0044081/,movie,8.0,122,1951,Drama,90009,1951-09-09,Elia Kazan
181,tt0111495,2014-04-07,2014-04-07,,Trois couleurs: Rouge,https://www.imdb.com/title/tt0111495/,movie,8.1,99,1994,"Drama, Mystery, Romance",77808,1994-05-16,Krzysztof Kieslowski
182,tt0198781,2014-04-07,2014-04-07,,"Monsters, Inc.",https://www.imdb.com/title/tt0198781/,movie,8.1,92,2001,"Animation, Adventure, Comedy, Family, Fantasy",720935,2001-10-28,"Pete Docter, David Silverman, Lee Unkrich"
183,tt0049406,2014-04-07,2014-04-07,,The Killing,https://www.imdb.com/title/tt0049406/,movie,8.0,84,1956,"Crime, Drama, Film-Noir, Thriller",72088,1956-05-19,Stanley Kubrick
184,tt0114709,2014-04-07,2014-04-07,,Toy Story,https://www.imdb.com/title/tt0114709/,movie,8.3,81,1995,"Animation, Adventure, Comedy, Family, Fantasy",771052,1995-11-19,John Lasseter
185,tt0013442,2014-04-07,2014-04-07,,"Nosferatu, eine Symphonie des Grauens",https://www.imdb.com/title/tt0013442/,movie,8.0,94,1922,"Fantasy, Horror",79272,1922-02-17,F.W. Murnau
186,tt0074119,2014-04-07,2014-04-07,,All the President's Men,https://www.imdb.com/title/tt0074119/,movie,8.0,138,1976,"Biography, Drama, History, Thriller",89810,1976-04-04,Alan J. Pakula
187,tt0035446,2014-04-07,2014-04-07,,To Be or Not to Be,https://www.imdb.com/title/tt0035446/,movie,8.2,99,1942,"Comedy, War",22781,1942-02-19,Ernst Lubitsch
188,tt0083987,2014-04-07,2014-04-07,,Gandhi,https://www.imdb.com/title/tt0083987/,movie,8.1,191,1982,"Biography, Drama, History",204014,1982-11-30,Richard Attenborough
189,tt0061184,2014-04-07,2014-04-07,,Who's Afraid of Virginia Woolf?,https://www.imdb.com/title/tt0061184/,movie,8.0,131,1966,Drama,63013,1966-06-21,Mike Nichols
190,tt0140352,2014-04-07,2014-04-07,,The Insider,https://www.imdb.com/title/tt0140352/,movie,7.9,157,1999,"Biography, Drama, Thriller",147794,1999-10-28,Michael Mann
191,tt0181875,2014-04-07,2014-04-07,,Almost Famous,https://www.imdb.com/title/tt0181875/,movie,7.9,122,2000,"Adventure, Comedy, Drama, Music",231924,2000-09-08,Cameron Crowe
192,tt0088846,2014-04-07,2014-04-07,,Brazil,https://www.imdb.com/title/tt0088846/,movie,8.0,132,1985,"Drama, Sci-Fi",172663,1985-02-20,Terry Gilliam
193,tt0026778,2014-04-07,2014-04-07,,A Night at the Opera,https://www.imdb.com/title/tt0026778/,movie,8.0,96,1935,"Comedy, Music, Musical",28190,1935-11-01,"Sam Wood, Edmund Goulding"
194,tt0109707,2014-04-07,2014-04-07,,Ed Wood,https://www.imdb.com/title/tt0109707/,movie,7.9,127,1994,"Biography, Comedy, Drama",155608,1994-09-23,Tim Burton
195,tt0036342,2014-04-07,2014-04-07,,Shadow of a Doubt,https://www.imdb.com/title/tt0036342/,movie,7.9,108,1943,Thriller,53085,1943-01-12,Alfred Hitchcock
196,tt0072890,2014-04-07,2014-04-07,,Dog Day Afternoon,https://www.imdb.com/title/tt0072890/,movie,8.0,125,1975,"Biography, Crime, Drama, Thriller",214816,1975-09-20,Sidney Lumet
197,tt0019254,2014-04-07,2014-04-07,,La passion de Jeanne d'Arc,https://www.imdb.com/title/tt0019254/,movie,8.2,110,1928,"Biography, Drama, History",39403,1928-04-21,Carl Theodor Dreyer
198,tt0042546,2014-04-07,2014-04-07,,Harvey,https://www.imdb.com/title/tt0042546/,movie,8.0,104,1950,"Comedy, Drama, Fantasy",49300,1950-12-04,Henry Koster
199,tt0107048,2014-04-07,2014-04-07,,Groundhog Day,https://www.imdb.com/title/tt0107048/,movie,8.0,101,1993,"Comedy, Fantasy, Romance",530358,1993-02-04,Harold Ramis
200,tt0298845,2014-04-07,2014-04-07,,In America,https://www.imdb.com/title/tt0298845/,movie,7.8,105,2002,Drama,38779,2002-09-12,Jim Sheridan
201,tt0117951,2014-04-07,2014-04-07,,Trainspotting,https://www.imdb.com/title/tt0117951/,movie,8.2,93,1996,Drama,578998,1996-02-23,Danny Boyle
202,tt0114746,2014-04-07,2014-04-07,,Twelve Monkeys,https://www.imdb.com/title/tt0114746/,movie,8.0,129,1995,"Mystery, Sci-Fi, Thriller",533057,1995-12-08,Terry Gilliam
203,tt0315733,2014-04-07,2014-04-07,,21 Grams,https://www.imdb.com/title/tt0315733/,movie,7.7,124,2003,"Crime, Drama, Thriller",210314,2003-09-05,Alejandro G. Iñárritu
204,tt0092005,2014-04-07,2014-04-07,,Stand by Me,https://www.imdb.com/title/tt0092005/,movie,8.1,89,1986,"Adventure, Drama",327318,1986-10-27,Rob Reiner
205,tt0070047,2014-04-07,2014-04-07,,The Exorcist,https://www.imdb.com/title/tt0070047/,movie,8.0,122,1973,Horror,324881,1973-12-26,William Friedkin
206,tt0018455,2014-04-07,2014-04-07,,Sunrise: A Song of Two Humans,https://www.imdb.com/title/tt0018455/,movie,8.2,94,1927,"Drama, Romance",42159,1927-09-23,F.W. Murnau
207,tt0325980,2014-04-07,2014-04-07,,Pirates of the Caribbean: The Curse of the Black Pearl,https://www.imdb.com/title/tt0325980/,movie,8.0,143,2003,"Action, Adventure, Fantasy",948363,2003-06-28,Gore Verbinski
208,tt0088247,2014-04-07,2014-04-07,,The Terminator,https://www.imdb.com/title/tt0088247/,movie,8.0,107,1984,"Action, Sci-Fi",713721,1984-10-26,James Cameron
209,tt0047528,2014-04-07,2014-04-07,,La strada,https://www.imdb.com/title/tt0047528/,movie,8.1,108,1954,Drama,52310,1954-09-06,Federico Fellini
210,tt0120601,2014-04-07,2014-04-07,,Being John Malkovich,https://www.imdb.com/title/tt0120601/,movie,7.8,113,1999,"Comedy, Drama, Fantasy",285063,1999-09-02,Spike Jonze
211,tt0100150,2014-04-07,2014-04-07,,Miller's Crossing,https://www.imdb.com/title/tt0100150/,movie,7.8,115,1990,"Crime, Drama, Thriller",116513,1990-09-21,"Joel Coen, Ethan Coen"
212,tt0166924,2014-04-07,2014-04-07,,Mulholland Dr.,https://www.imdb.com/title/tt0166924/,movie,8.0,147,2001,"Drama, Mystery, Thriller",285562,2001-05-16,David Lynch
213,tt0063227,2014-04-07,2014-04-07,,The Lion in Winter,https://www.imdb.com/title/tt0063227/,movie,8.1,134,1968,"Biography, Drama, History",26428,1968-10-30,Anthony Harvey
214,tt0056801,2014-04-07,2014-04-07,,8½,https://www.imdb.com/title/tt0056801/,movie,8.1,138,1963,Drama,97713,1963-02-13,Federico Fellini
215,tt0088258,2014-04-07,2014-04-07,,This Is Spinal Tap,https://www.imdb.com/title/tt0088258/,movie,8.0,82,1984,"Comedy, Music",118424,1984-03-02,Rob Reiner
216,tt0074958,2014-04-07,2014-04-07,,Network,https://www.imdb.com/title/tt0074958/,movie,8.1,121,1976,Drama,128370,1976-11-14,Sidney Lumet
217,tt0095953,2014-04-07,2014-04-07,,Rain Man,https://www.imdb.com/title/tt0095953/,movie,8.0,133,1988,Drama,434480,1988-12-12,Barry Levinson
218,tt0308644,2014-04-07,2014-04-07,,Finding Neverland,https://www.imdb.com/title/tt0308644/,movie,7.7,106,2004,"Biography, Drama, Family",189365,2004-09-04,Marc Forster
219,tt0037008,2014-04-07,2014-04-07,,Laura,https://www.imdb.com/title/tt0037008/,movie,8.0,88,1944,"Drama, Film-Noir, Mystery",37626,1944-10-11,Otto Preminger
220,tt0118715,2014-04-07,2014-04-07,,The Big Lebowski,https://www.imdb.com/title/tt0118715/,movie,8.1,117,1998,"Comedy, Crime",648224,1998-02-15,"Joel Coen, Ethan Coen"
221,tt0061418,2014-04-07,2014-04-07,,Bonnie and Clyde,https://www.imdb.com/title/tt0061418/,movie,7.9,111,1967,"Action, Biography, Crime, Drama",92018,1967-08-04,Arthur Penn
222,tt0340377,2014-04-07,2014-04-07,,The Station Agent,https://www.imdb.com/title/tt0340377/,movie,7.7,89,2003,"Comedy, Drama",63312,2003-01-26,Tom McCarthy
223,tt0064665,2014-04-07,2014-04-07,,Midnight Cowboy,https://www.imdb.com/title/tt0064665/,movie,7.9,113,1969,Drama,88524,1969-05-25,John Schlesinger
224,tt0086197,2014-04-07,2014-04-07,,The Right Stuff,https://www.imdb.com/title/tt0086197/,movie,7.9,193,1983,"Adventure, Biography, Drama, History",51231,1983-10-21,Philip Kaufman
225,tt0024216,2014-04-07,2014-04-07,,King Kong,https://www.imdb.com/title/tt0024216/,movie,7.9,100,1933,"Adventure, Horror, Sci-Fi",72657,1933-03-02,"Ernest B. Schoedsack, Merian C. Cooper"
226,tt0120735,2014-04-07,2014-04-07,,"Lock, Stock and Two Smoking Barrels",https://www.imdb.com/title/tt0120735/,movie,8.2,107,1998,"Comedy, Crime",485149,1998-08-23,Guy Ritchie
227,tt0208092,2014-04-07,2014-04-07,,Snatch,https://www.imdb.com/title/tt0208092/,movie,8.3,104,2000,"Comedy, Crime",705110,2000-08-23,Guy Ritchie
228,tt0026029,2014-04-07,2014-04-07,,The 39 Steps,https://www.imdb.com/title/tt0026029/,movie,7.8,86,1935,"Mystery, Thriller",45930,1935-06-06,Alfred Hitchcock
229,tt0031971,2014-04-07,2014-04-07,,Stagecoach,https://www.imdb.com/title/tt0031971/,movie,7.9,96,1939,"Adventure, Drama, Western",37158,1939-02-10,John Ford
230,tt0298228,2014-04-07,2014-04-07,,Whale Rider,https://www.imdb.com/title/tt0298228/,movie,7.6,101,2002,"Drama, Family",37225,2002-09-09,Niki Caro
231,tt0060827,2014-04-07,2014-04-07,,Persona,https://www.imdb.com/title/tt0060827/,movie,8.1,85,1966,"Drama, Thriller",84484,1966-10-18,Ingmar Bergman
232,tt0053221,2014-04-07,2014-04-07,,Rio Bravo,https://www.imdb.com/title/tt0053221/,movie,8.0,141,1959,"Action, Drama, Western",49958,1959-03-18,Howard Hawks
233,tt0083922,2014-04-07,2014-04-07,,Fanny och Alexander,https://www.imdb.com/title/tt0083922/,movie,8.1,188,1982,Drama,51337,1982-12-17,Ingmar Bergman
234,tt0025878,2014-04-07,2014-04-07,,The Thin Man,https://www.imdb.com/title/tt0025878/,movie,8.1,91,1934,"Comedy, Crime, Mystery",23722,1934-05-25,W.S. Van Dyke
235,tt0094226,2014-04-07,2014-04-07,,The Untouchables,https://www.imdb.com/title/tt0094226/,movie,7.9,119,1987,"Crime, Drama, Thriller",250848,1987-06-02,Brian De Palma
236,tt0325710,2014-04-07,2014-04-07,,The Last Samurai,https://www.imdb.com/title/tt0325710/,movie,7.7,154,2003,"Action, Drama, History, War",364011,2003-11-22,Edward Zwick
237,tt0061811,2014-04-07,2014-04-07,,In the Heat of the Night,https://www.imdb.com/title/tt0061811/,movie,8.0,110,1967,"Crime, Drama, Mystery, Thriller",58820,1967-08-02,Norman Jewison
238,tt0026138,2014-04-07,2014-04-07,,Bride of Frankenstein,https://www.imdb.com/title/tt0026138/,movie,7.9,75,1935,"Drama, Horror, Sci-Fi",38403,1935-04-19,James Whale
239,tt0078841,2014-04-07,2014-04-07,,Being There,https://www.imdb.com/title/tt0078841/,movie,8.0,130,1979,"Comedy, Drama",59537,1979-12-20,Hal Ashby
240,tt0063442,2014-04-07,2014-04-07,,Planet of the Apes,https://www.imdb.com/title/tt0063442/,movie,8.0,112,1968,"Adventure, Sci-Fi",154131,1968-02-08,Franklin J. Schaffner
241,tt0034240,2014-04-07,2014-04-07,,Sullivan's Travels,https://www.imdb.com/title/tt0034240/,movie,8.1,90,1941,"Adventure, Comedy, Drama, Romance",21330,1941-12-05,Preston Sturges
242,tt0055031,2014-04-07,2014-04-07,,Judgment at Nuremberg,https://www.imdb.com/title/tt0055031/,movie,8.2,186,1961,"Drama, War",60267,1961-12-14,Stanley Kramer
243,tt0268126,2014-04-07,2014-04-07,,Adaptation.,https://www.imdb.com/title/tt0268126/,movie,7.7,115,2002,"Comedy, Drama",163009,2002-12-03,Spike Jonze
244,tt0041546,2014-04-07,2014-04-07,,Kind Hearts and Coronets,https://www.imdb.com/title/tt0041546/,movie,8.1,106,1949,"Comedy, Crime",31350,1949-06-23,Robert Hamer
245,tt0097202,2014-04-07,2014-04-07,,Dip huet seung hung,https://www.imdb.com/title/tt0097202/,movie,7.8,111,1989,"Action, Crime, Drama, Thriller",42523,1989-03-24,John Woo
246,tt0113277,2014-04-07,2014-04-07,,Heat,https://www.imdb.com/title/tt0113277/,movie,8.2,170,1995,"Crime, Drama, Thriller",513926,1995-12-06,Michael Mann
247,tt0092067,2014-04-07,2014-04-07,,Tenkû no shiro Rapyuta,https://www.imdb.com/title/tt0092067/,movie,8.1,125,1986,"Animation, Adventure, Drama, Fantasy, Sci-Fi",124193,1986-08-02,Hayao Miyazaki
248,tt0072684,2014-04-07,2014-04-07,,Barry Lyndon,https://www.imdb.com/title/tt0072684/,movie,8.1,185,1975,"Adventure, Drama, History, War",129138,1975-12-11,Stanley Kubrick
249,tt0118694,2014-04-07,2014-04-07,,Faa yeung nin wa,https://www.imdb.com/title/tt0118694/,movie,8.1,98,2000,"Drama, Romance",102502,2000-05-20,Kar-Wai Wong
250,tt0050613,2014-04-07,2014-04-07,,Kumonosu-jô,https://www.imdb.com/title/tt0050613/,movie,8.1,110,1957,Drama,38954,1957-01-15,Akira Kurosawa
